date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-03-19,1152097.9585280712,1146789.735987041,0.0,-13100.6394,1.3806099
2025-03-20,1539141.4244008807,1506983.7832934533,0.0,-185865.32,1.6931099
2025-03-21,1428652.8389723336,1714803.9497110974,0.0,-336352.95200000005,1.1250396125
2025-03-22,1593598.1108649422,1666063.8262067009,0.0,-4779.312000000001,0.56251980625
2025-03-23,839778.7897458402,201987.33738902197,0.0,0.0,0.9487
2025-03-24,625475.65144486,520204.4450989824,0.0,-491185.1358000001,1.0681099
2025-03-25,809659.0303390545,594033.2570162243,0.0,-132789.25960000002,1.3806099
2025-03-26,729092.2241074536,966979.4740813834,0.0,0.0,1.09935
2025-03-27,1259725.2735093676,1220477.394206122,0.0,-993.2931800000001,1.41185
2025-03-28,1195876.155277611,1039873.9301287939,0.0,0.0,1.2299599
2025-03-29,1286429.8584936499,2249229.38297753,0.0,0.0,1.41185
2025-03-30,1354127.5711259146,891489.3709997627,0.0,-21855.746600000002,0.9487
2025-03-31,1689378.6876275537,1447603.696399008,0.0,-175483.25,1.41185
2025-04-01,880166.3623270034,1509351.1477461404,0.0,-461650.5962,1.09935
2025-04-02,1036576.69658793,821679.7940676773,0.0,-231391.4114,1.25
2025-04-03,1464845.4436180813,1857574.5186652471,0.0,-206095.75199999998,1.2299599
2025-04-05,1039298.4225554953,743895.7497706941,0.0,-6195.3226,0.9487
2025-04-06,1102148.7056410422,837165.968661684,0.0,0.0,0.9487
2025-04-07,1257820.7225411115,1322527.7714089926,0.0,0.0,1.09935
2025-04-08,1801021.7038456989,1215030.1158291157,0.0,0.0,1.09935
2025-04-09,1774869.4958904078,1847924.691248332,0.0,0.0,1.5112198062500002
2025-04-10,2967331.007442833,4187980.9847847526,0.0,0.0,0.9487
2025-04-11,3700687.743888313,4149463.654562811,0.0,-61751.280000000006,0.9487
2025-04-12,2451465.687345194,786959.0893060601,0.0,-94642.8962,0.9487
2025-04-13,1078299.1559860539,529555.0032383499,0.0,-39662.994000000006,0.9487
2025-04-14,1081382.546003144,1970801.8317043942,0.0,-357454.162,0.9487
2025-04-15,1167511.9783967424,876772.8110215791,0.0,0.0,0.9487
2025-04-16,937214.6883493075,971128.0656703888,0.0,0.0,1.2299599
2025-04-17,1092323.6997975474,1765978.972457014,0.0,-1025.73066,0.9487
2025-04-18,2185852.819695018,3023890.8484622613,0.0,-269720.24199999997,0.9487
2025-04-19,2085876.8361187854,1945760.1110700073,0.0,0.0,0.9487
2025-04-20,1455740.3635171778,1920567.7915448921,0.0,0.0,0.9487
2025-04-21,1790259.7208051304,2015898.4379409396,0.0,0.0,1.2612
2025-04-22,3156973.063862401,1833500.4973696542,0.0,0.0,0.9487
