date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-05-01,2598337.7163159805,2071498.7062347168,783227.79,139871.368,0.9487
2025-05-02,2283684.6607107976,2682120.5092238323,1000853.3,201401.19879999995,0.9487
2025-05-03,1070993.310818864,1810966.9050379326,328659.11,56072.569199999976,0.9487
2025-05-04,1349501.4635577907,1121959.6666674176,496258.08,206244.1656,0.9487
2025-05-05,1433670.9758128924,1907674.2964276809,388270.1,216641.22904,0.78685
2025-05-06,1109788.617317263,2215426.8610256165,304613.68,66517.69242000004,0.8437797093749999
2025-05-07,1204656.0371353035,986430.0973760829,-171868.68,-564772.4538,0.9487
2025-05-08,1116613.3596511735,714178.6922257231,158434.35,-128052.98340000001,0.9487
2025-05-09,973177.1001492904,890098.0418024954,576612.24,468347.5068000001,0.84377970625
2025-05-10,902546.3573639081,924640.2969845033,482213.75,424564.40731999994,1.0681099
2025-05-11,1045431.5636206298,1227050.1583733524,262128.56,115245.2272,0.9487
2025-05-12,926858.1251916187,1353336.8145200934,463869.42,370412.92919999996,0.9487
2025-05-13,1227975.0007229347,1843352.8499670043,225237.19,121204.62439999999,1.0681099
2025-05-14,1195134.3234271007,1440136.6339675863,524769.17,436257.96040000004,0.9487
2025-05-15,1398882.8448531465,1331940.5027173082,738616.51,603331.9879999999,0.9487
2025-05-16,1373523.605989094,2222668.389212741,292809.84,-326174.832,1.2299599
2025-05-17,2384632.593587721,2919197.0919653173,406464.11,-270130.32000000007,0.9487
2025-05-18,1726198.8457593701,2145569.399795215,372268.84,-167116.55440000002,1.2299599
2025-05-19,1224358.841623874,1055644.2731871717,517905.23,293702.16959999996,0.9487
2025-05-20,1386524.828966186,1297607.6860126131,810972.22,627033.6457999999,0.9487
2025-05-21,1512301.3079448198,2686919.6820916096,497918.99,286681.93460000004,1.09935
2025-05-22,2090452.4416500246,3089373.730070428,695095.69,-184915.20980000013,1.09935
2025-05-23,1145331.4866767328,776431.5341858029,201624.82,-198034.3336,0.9487
2025-05-24,1329909.2977537427,1239187.4931283935,-28003.009,-209343.85220000002,0.9487
2025-05-25,1361153.0685549402,1834489.3585548177,499706.75,200883.454,0.9487
2025-05-26,885392.4491797842,1037226.6416095467,230862.4,-92722.39160000002,1.125039609375
2025-05-27,682241.5829142291,1006047.3690143408,185909.66,47110.70440000002,0.9487
2025-05-28,1098567.0389869637,1056064.724443364,308067.57,-8005.485399999983,1.3806099
2025-05-29,1031694.3730463636,900541.0058651187,340943.23,83924.17919999996,1.2299599
2025-05-30,1832624.9976611643,1368712.1688362784,680504.85,310718.7516000001,1.2299599
2025-05-31,830430.8248860756,908271.6829119691,195566.24,-40047.04000000002,0.9487
2025-06-01,467876.3209552164,469006.952587234,220950.89,189557.23979400002,0.9487
2025-06-02,714214.8948252723,793727.9584054914,64421.366,-87354.549,0.9487
2025-06-03,767852.31511033,848247.6064335916,498067.46,407902.32272,1.2299599
2025-06-04,752238.3543597253,1082241.1145001685,110268.86,-62802.171700000006,0.9487
2025-06-05,1320441.1238018775,1257278.5934914409,765782.91,549427.9323999999,0.9487
2025-06-06,1918953.15843956,2304438.1292938124,1189423.6,983762.7042000003,0.9487
2025-06-07,1334568.6329606064,1829069.9993308436,839101.33,616141.1543999999,1.2299599
2025-06-08,1406313.593403106,1778261.854008451,832048.98,522563.08919999993,0.9487
2025-06-09,1182121.8412956959,1659162.5222563853,818851.78,712613.6845999999,0.9487
2025-06-10,1148078.1127085763,1504190.047389422,568875.71,332711.8371999999,0.9487
2025-06-11,1385539.00597833,1849292.9497678555,795044.23,649259.6874399999,0.9487
2025-06-12,1462052.608983195,1538881.3985022684,829855.73,717834.1316,0.9487
2025-06-13,2179943.9688324146,2193365.114021502,1332743.0,1184453.10736,0.9487
2025-06-14,1903271.80595097,2733601.201793202,1311137.2,1137095.0019999999,1.51121980625
2025-06-15,1743757.5160522605,1837837.1250157964,693378.76,339692.5900000001,0.9487
2025-06-16,1864356.5344124548,1965561.5598522543,506919.68,-23188.16300000006,0.9487
2025-06-17,1412911.4937869094,2330395.159882576,161678.06,-69967.82764000003,0.9487
2025-06-18,1571054.1032719857,708624.9003977922,666177.82,239603.53979999997,0.9487
2025-06-19,1272337.8333628662,336950.9008445273,263665.51,-103921.51200000002,0.9487
2025-06-20,648307.4418952131,609039.7757692765,-54747.701,-181499.33788,1.09935
2025-06-21,407418.470447971,387554.16091018566,222650.25,182662.33820000003,0.9487
2025-06-22,533227.087399723,466426.38721214875,229661.5,176631.29976,0.9487
2025-06-23,1186349.3575349823,1099432.1229770165,204129.1,-28492.368200000004,0.47435
2025-06-24,491779.470537793,816146.6763097885,-124306.29,-194652.78160000002,1.09935
