date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-03-21,1510549.3664674952,1803750.8582420736,302800.09,-25984.004000000015,1.1250396125
2025-03-22,1722485.7325017885,1683366.767765044,621878.63,396744.3428,0.56251980625
2025-03-23,907619.2550174688,173776.38283147782,253412.14,181439.77660000004,0.9487
2025-03-24,479435.3781280956,359926.8809574011,129832.09,69449.35759999999,1.0681099
2025-03-25,679655.5651674801,579720.2167427709,409588.56,366449.59459999995,1.3806099
2025-03-26,703983.1308364156,908527.5272795307,479927.81,452486.70079999993,1.09935
2025-03-27,1039398.6286727616,845609.059418291,708695.24,669401.07714,1.41185
2025-03-28,1077247.0179135068,1144193.4974422646,686290.94,613537.5366,1.2299599
2025-03-29,1340609.0354687523,2079605.5169777595,526215.32,325268.4679999999,1.41185
2025-03-30,1445229.1375265243,911301.1404186576,339960.31,273554.87840000005,0.9487
2025-03-31,1788550.3019260396,1435425.1369477941,669799.65,185560.842,1.41185
2025-04-01,854568.8905275203,994519.1372358807,160120.53,77119.22301999999,1.09935
2025-04-02,1005975.0728239849,858575.7550152258,523913.79,391089.644,1.25
2025-04-03,1352203.178239986,1623009.9170403779,644018.92,404579.5518,1.229959905625
2025-04-05,1078501.9035168535,751578.009674165,545871.06,505489.44306,0.9487
2025-04-06,1100998.0956167385,826472.7275359867,426075.0,310636.07259999996,0.9487
2025-04-07,1233734.7844505862,1488477.2615366417,882492.26,792074.8238,1.09935
2025-04-08,1745360.5098990514,1119755.731413875,1101802.1,880572.2724,1.09935
2025-04-09,1601929.997306725,1807307.4592431122,1196051.7,904509.493,1.5112198062500002
2025-04-10,3086017.2090807785,3912004.968434558,1196620.8,1087615.4994000003,0.9487
2025-04-11,3882582.4336965564,4149463.654562811,2197397.5,919259.7659999998,0.9487
2025-04-12,2623761.6486172364,786959.0893060601,700624.8,129843.30200000005,0.9487
2025-04-13,1155738.864604171,475566.4298781629,570204.37,282345.252,0.9487
2025-04-14,1187100.211774012,1970793.016295506,52706.267,-198860.60460000002,0.9487
2025-04-15,1142538.303359494,894011.5977711227,724312.92,674377.2596,0.9487
2025-04-16,926212.3032542382,858132.5285719677,621233.19,553465.766,1.2299599
2025-04-17,1036407.4367994453,1416998.6407055003,678299.17,635324.6482,0.9487
2025-04-18,2293420.656762214,3024556.694976136,1001234.4,92197.42800000001,0.9487
2025-04-19,2206610.871771122,1972066.8302000188,1176363.8,943197.1706000001,0.9487
2025-04-20,1369116.9311870225,1578375.5227886324,1013548.0,957073.0524,0.9487
2025-04-21,1658565.7122694985,2030935.4588087315,940034.83,831567.0348,1.2612
2025-04-22,2944217.5866530337,1833500.4973696542,1809958.4,1599187.203,0.9487
2025-04-23,1190067.2333290977,1127962.8650875117,805962.15,794164.7134,0.9487
2025-04-24,1725264.549713073,2133739.1242685793,1172860.6,878422.868,1.2612
2025-04-25,1315622.1426059487,1785964.666026587,873607.21,799679.0139999999,1.51121980625
2025-04-26,1378913.5387404922,1359334.7075670403,956972.26,922889.11242,1.51121980625
2025-04-27,1959582.2168035721,3068328.1854902566,618078.61,443438.5375999999,1.51121980625
2025-04-28,2238927.8639055053,2217671.572983494,983156.09,664629.3019999999,0.9487
2025-04-29,1918099.6107012369,2030203.2576782024,638194.52,508153.64379999996,1.2299599
2025-04-30,1775062.8435508255,1989598.3845493875,661586.71,547683.049,0.9487
2025-05-01,2597406.91377649,2109904.165351616,783120.22,145969.08599999992,0.9487
2025-05-02,2273486.2376747527,2583195.7340131006,994729.33,279264.0279999999,0.9487
2025-05-03,1070084.94770232,1842038.308085422,333176.85,61674.703599999964,0.9487
2025-05-04,1345970.4974745868,1148853.9723826528,508298.39,242729.56599999996,0.9487
2025-05-05,1427903.5407541795,1919527.6108367506,389352.06,238257.29899999997,0.78685
2025-05-06,1108015.76400465,2189720.3578679864,305580.63,79104.288,0.8437797093749999
2025-05-07,1195434.0033714185,957992.4486648517,-167483.78,-522468.8502,0.9487
2025-05-08,1114084.8526948963,762001.1441025385,132366.0,-117587.24320000001,0.9487
2025-05-09,950257.746377569,826106.895778196,604798.78,574760.7885,0.84377970625
2025-05-10,871558.8903833262,889954.204481805,584461.2,574730.94026,1.0681099
2025-05-11,968230.2563718474,1069558.9255146303,500460.98,438808.23941999994,0.9487
2025-05-12,883730.8732775066,1220994.2532605885,627842.19,586243.6133999999,0.9487
2025-05-13,1139108.4484896762,1465386.8059371968,749137.33,680840.1959999999,1.0681099
2025-05-14,1099208.5043433497,1233136.768989071,823873.28,743855.5614,0.9487
2025-05-15,1346425.1403921808,1274755.612407841,913532.06,858620.0294,0.9487
2025-05-16,1187400.6691139084,1545240.3251328247,861500.8,793711.3146,1.2299599
2025-05-17,2371193.263538085,2849527.3138961964,492138.76,-242087.32799999998,0.9487
2025-05-18,1610227.9786299283,1746634.0269559398,493123.16,145992.75359999994,1.2299599
2025-05-19,1196741.228429285,1080315.7660264368,728902.31,563460.2024000001,0.9487
2025-05-20,1368255.4184617077,1213875.050884622,825031.21,733190.4979999999,0.9487
2025-05-21,1490043.5595385865,2469087.08367059,526877.95,381408.20498,1.09935
2025-05-22,1879542.391877887,2576982.6572756693,1256736.9,965588.5825999998,1.09935
2025-05-23,997990.3506691538,781012.971055386,520608.14,272683.722,0.9487
2025-05-24,1297869.290522977,1482005.3237465208,24978.268,-115039.09580000001,0.9487
2025-05-25,1353823.7000017231,1827699.6865812137,524098.34,250512.526,0.9487
2025-05-26,807707.6586511652,936426.2317746137,413766.56,342368.0736,1.125039609375
2025-05-27,643290.4641821729,903008.236745664,303801.79,243940.94961999997,0.9487
2025-05-28,1005303.6953287608,986612.9338650802,418145.54,269801.136,1.3806099
2025-05-29,972746.1337744112,850940.3943534147,453905.75,266467.2508200001,1.2299599
2025-05-30,1822411.0359204106,1329943.7270299413,632029.55,340520.93940000003,1.2299599
2025-05-31,823338.2571765208,826549.1739801562,232911.57,4514.010000000009,0.9487
2025-06-01,449737.9043875642,469926.6776349427,319112.58,302375.01468,0.9487
2025-06-02,651928.1208408934,696888.0421657441,99459.665,67400.99999999999,0.9487
2025-06-03,762940.2800412467,749338.5637395554,525936.38,465696.9994,1.2299599
2025-06-04,701118.8196009101,656119.4815922348,371346.78,281593.36340000003,0.9487
2025-06-05,1310619.928272808,1177043.7296026258,829997.32,597026.0059999998,0.9487
2025-06-06,1881635.2904204053,2304438.1292938124,1305276.5,1116044.7471999999,0.9487
2025-06-07,1266224.836466668,1594560.610004291,882579.37,794973.6359999999,1.2299599
2025-06-08,1367816.5961696627,1787067.8267188729,965442.73,816675.392,0.9487
2025-06-09,1178051.2645932247,1606630.2633881124,800141.82,740711.1382,0.9487
2025-06-10,1120605.395276358,1409209.2424477965,692649.92,637973.6792000001,0.9487
2025-06-11,1344519.575904233,1644323.659156666,889290.71,791187.014,0.9487000018749999
2025-06-12,1401394.6040775725,1423093.258142797,1023371.5,972707.9474000001,0.9487
2025-06-13,2163587.1129497834,2150235.3825891227,1367394.2,1267436.2685999998,0.9487
2025-06-14,1894879.0258778206,2609353.697945292,1343196.3,1254301.53,1.51121980625
2025-06-15,1708055.1717115166,1901126.4215947252,906992.15,719136.3380000001,0.9487
2025-06-16,1858344.5062000107,1952197.0416285547,548977.93,4960.861999999965,0.9487
2025-06-17,1402261.0507355547,2276213.3644678798,238924.84,-41848.25000000001,0.9487
2025-06-18,1556930.963018586,620898.981281017,599511.25,274454.65766,0.9487
2025-06-19,1266115.9326025795,366200.3274193029,277321.26,-80648.30699999999,0.9487
2025-06-20,629500.4206171125,541484.8052103154,56009.713,-77308.5502,1.09935
2025-06-21,400582.9577782261,359361.8574419173,223648.53,209752.934,0.9487
2025-06-22,530429.3096831766,456488.43622426863,273762.92,207828.62620199998,0.9487
2025-06-23,1178102.3580584396,1169049.6601139677,209247.39,37022.171600000016,0.47435
2025-06-24,436574.7501586361,428449.6441912164,226169.92,212282.251,1.09935
