date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-03-21,1529476.7549276818,1741021.6690607206,202411.27,-65137.913000000044,1.1250396125
2025-03-22,1730806.4027545329,1690478.0312766866,628932.0,374376.2415999999,0.56251980625
2025-03-23,915170.0487689013,144864.7645218448,246391.84,165193.56905999998,0.9487
2025-03-24,581580.0330218973,403316.00996806787,-103674.86,-192840.3398,1.0681099
2025-03-25,703582.857832229,559115.3850393031,372826.56,305461.3582,1.3806099
2025-03-26,705672.9369484689,940108.2810543961,472612.51,448956.0962,1.09935
2025-03-27,1086924.035825892,978158.893739739,678244.49,542604.2119999999,1.41185
2025-03-28,1097885.3122808284,1081110.8365882763,677398.03,559242.1982000001,1.2299599
2025-03-29,1342214.0992995142,2091169.8603147431,511495.3,320330.48179999995,1.41185
2025-03-30,1455514.5981315,897857.0877650658,337775.03,249377.21719999998,0.9487
2025-03-31,1788550.3019260396,1435425.1369477941,669799.65,185560.842,1.41185
2025-04-01,898085.0392005838,1140287.7458414247,117561.41,-12007.820199999998,1.09935
2025-04-02,1032531.8067743045,888610.3290767164,443289.01,331527.909,1.25
2025-04-03,1458638.8443776194,1811366.525196652,604103.59,144745.52999999988,1.2299599
2025-04-05,1093953.724551192,739822.6042690548,492450.14,466650.18408000004,0.9487
2025-04-06,1105198.1975095733,838065.678328907,412713.65,300468.9374000001,0.9487
2025-04-07,1277175.8493562755,1510759.7545581937,821683.46,688651.7866,1.09935
2025-04-08,1748127.5053037505,1104843.725810838,1094820.2,873314.9394,1.09935
2025-04-09,1632425.8176297082,1794189.79137464,1137792.4,840716.4509999999,1.51121980625
2025-04-10,3088710.4036728414,3926328.292278738,1207647.0,1081262.5552,0.9487
2025-04-11,3883978.8864756213,4165998.0046990565,2194444.4,915255.9739999998,0.9487
2025-04-12,2623761.6486172364,786959.0893060601,700624.8,129843.30200000005,0.9487
2025-04-13,1164968.1352731925,479555.245478512,489852.42,259306.2376,0.9487
2025-04-14,1192581.8058515706,1982854.510394547,53242.908,-210817.98280000003,0.9487
2025-04-15,1156965.5316853106,910191.9107544891,698277.34,643433.4067,0.9487
2025-04-16,943020.9387959379,878011.703720034,591684.67,516830.7346,1.2299599
2025-04-17,1133620.457680364,1655243.0453618355,469596.37,401291.6134,0.9487
2025-04-18,2293420.656762214,3024556.694976136,1001234.4,92197.42800000001,0.9487
2025-04-19,2207633.5539806867,1959491.908920525,1161638.0,938855.6585999998,0.9487
2025-04-20,1370618.8374994674,1598375.0249104227,993125.3,954056.3690800001,0.9487
2025-04-21,1658565.7122694985,2030935.4588087315,940034.83,831567.0348,1.2612
2025-04-22,2980395.370236594,1833500.4973696542,1825038.3,1510213.226,0.9487
2025-04-23,1218689.985769614,1120452.3505220816,736326.1,719846.31356,0.9487
2025-04-24,1746509.7460888848,2209480.481659089,1108950.7,830816.454,1.2612
2025-04-25,1328221.9257314529,1804557.0414260163,875090.72,766841.2692,1.51121980625
2025-04-26,1383056.8246357108,1365740.6131886854,945696.81,910672.7586000001,1.51121980625
