date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-06-01,467876.3209552164,469006.952587234,0.0,0.0,0.9487
2025-06-02,714214.8948252723,793727.9584054914,0.0,-87354.55198,0.9487
2025-06-03,767777.0369069587,792662.4407238648,0.0,0.0,1.2299599
2025-06-04,752238.3543597253,1082241.1145001685,0.0,-83283.5548,0.9487
2025-06-05,1320441.1238018775,1257278.5934914409,0.0,0.0,0.9487
2025-06-06,1918953.15843956,2304438.1292938124,0.0,0.0,0.9487
2025-06-07,1334568.6329606064,1829069.9993308436,0.0,0.0,1.2299599
2025-06-08,1406313.593403106,1778261.854008451,0.0,0.0,0.9487
2025-06-09,1182134.1367727062,1659162.5222563818,0.0,0.0,0.9487
2025-06-10,1148078.1127085763,1504190.047389422,0.0,0.0,0.9487
2025-06-11,1385539.00597833,1849292.9497678555,0.0,0.0,0.9487
2025-06-12,1462052.608983195,1538881.3985022684,0.0,0.0,0.9487
2025-06-13,2179943.9688324146,2193365.114021502,0.0,0.0,0.9487
2025-06-14,1903438.149876755,2775815.471338149,0.0,0.0,1.51121980625
2025-06-15,1743822.45451199,1830083.3369959502,0.0,0.0,0.9487
2025-06-16,1864356.5344124548,1965561.5598522543,0.0,-266011.282,0.9487
2025-06-17,1412911.4937869094,2330395.159882576,0.0,-116821.5694,0.9487
2025-06-18,1571054.1032719857,708624.9003977922,0.0,-145290.726,0.9487
2025-06-19,1272337.8333628662,336950.9008445273,0.0,-161331.738,0.9487
2025-06-20,648307.4418952131,609039.7757692765,0.0,-205911.8302,1.09935
2025-06-21,407701.36110252485,401751.9215921158,0.0,0.0,0.9487
2025-06-22,533227.087399723,466426.38721214875,0.0,0.0,0.9487
2025-06-23,1186349.3575349823,1099432.1229770165,0.0,-86972.60400000002,0.47435
2025-06-24,491779.470537793,816146.6763097885,0.0,-255226.02992000003,1.09935
