date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-03-20,1529090.3284012196,1431790.4914619487,607493.87,216564.60059999995,1.6931099
2025-03-21,1427233.9714841181,1678308.0363067505,119336.05,-282151.614,1.1250396125
2025-03-22,1589035.303078717,1652034.14777965,477703.97,179406.59463999994,0.56251980625
2025-03-23,834829.037980149,249210.78586042603,177310.68,89897.07659999999,0.9487
2025-03-24,559045.512737828,356051.1392532055,140958.32,48273.29859999999,1.0681099
2025-03-25,762849.8544962496,593322.5461270878,362826.66,226945.77888,1.3806099000000125
2025-03-26,711580.9429860788,856412.7545772289,480427.32,411840.16300000006,1.09935
2025-03-27,1220490.959581823,1079096.0934366526,597121.9,456123.5339999999,1.41185
2025-03-28,1176592.9087338846,1048831.3773943502,676158.15,596545.2620000001,1.2299599
2025-03-29,1266505.683629903,2078338.0469650845,556065.62,467234.04994,1.41185
2025-03-30,1350975.8070717128,904396.1374380483,270674.58,123393.56680000002,0.9487
2025-03-31,1683706.0889683447,1420262.6849275234,585245.53,28367.591000000033,1.41185
2025-04-01,839680.6636150412,952702.2454409401,104828.5,12745.970400000004,1.09935
2025-04-02,981372.727962245,911598.5547337102,399964.96,315846.2798000001,1.25
2025-04-03,1439101.3373651106,1859959.9702991457,677827.49,193264.26839999994,1.2299599
2025-04-05,1001600.3999868983,754289.4194169004,561163.09,494607.1057999999,0.9487
2025-04-06,1099468.7397107445,810740.176779847,436496.5,292130.892,0.9487
2025-04-07,1257184.6467883892,1310155.6900562176,889208.76,719014.7636,1.09935
2025-04-08,1790383.2308041889,1202057.2205804444,1027364.3,852601.7899999999,1.09935
2025-04-09,1768408.4269754572,1854582.8997106564,1185208.5,1045244.6530000002,1.5112198062500002
2025-04-10,2954490.3405434093,3926328.292278738,1171332.3,1013641.3736000002,0.9487
2025-04-11,3699345.99998353,4125224.940759149,1699956.5,731895.03,0.9487
2025-04-12,2451465.687345194,786959.0893060601,667774.49,-65438.06800000003,0.9487
2025-04-13,1071201.931046833,573793.0730266891,379331.29,170064.74999999997,0.9487
2025-04-14,1070252.4570111556,1942796.7471301968,32691.645,-286347.731,0.9487
2025-04-15,1157703.9131228048,864169.4605698151,682215.09,480473.6087999999,0.9487
2025-04-16,924771.9884115262,858029.9376358059,652068.63,537798.1256000001,1.2299599
2025-04-17,1029646.8697515068,1325484.4420542587,580105.38,539633.1007999999,0.9487000018749999
2025-04-18,2185852.819695018,3023890.8484622613,923211.73,-92749.56400000007,0.9487
2025-04-19,2059047.3572796301,1959575.1955994435,1130385.2,941178.6893999999,0.9487
2025-04-20,1423396.1336554256,1775911.9973823004,959110.72,911761.701,0.9487000000000124
2025-04-21,1790024.9615518753,2015898.4379409396,1049824.7,986826.3012,1.2612
2025-04-22,3156973.063862401,1833500.4973696542,1882109.0,1623532.252,0.9487
2025-04-23,1286982.0516954104,1051408.7588844395,787006.45,720653.4731999999,0.9487
2025-04-24,1769740.5993823956,2112053.959780729,1071869.3,820512.914,1.2612
2025-04-25,1311681.5264597363,1766905.684012129,902844.56,766531.0560000001,1.511219808125
2025-04-26,1377924.658600034,1570746.935411884,871002.41,840586.5282000001,1.51121980625
2025-04-27,1923094.633158735,3124729.2441164516,505145.38,252719.33639999997,1.51121980625
2025-04-28,2190958.7075153165,2356214.592568676,919260.28,521991.69999999995,0.9487
2025-04-29,1791582.5749545018,1974008.2588538546,589569.77,371287.16000000003,1.2299599
2025-04-30,1726110.6861146314,1976144.8497417348,621247.14,430373.75139999995,0.9487
2025-05-01,2448698.9769945717,2107694.946192379,592038.73,-45377.728000000025,0.9487
2025-05-02,2118265.669409143,2269586.2873745565,903661.78,123990.99399999998,0.9487
2025-05-03,1081702.447479587,1931351.8907455173,387176.03,123039.14600000007,0.9487
2025-05-04,1246069.09990455,1036539.6198525698,422185.13,178792.190748,0.9487
2025-05-05,1343689.5406452555,1831290.853630243,414320.43,233379.48740000004,0.78685
2025-05-06,991929.63439465,2097881.746427271,243109.7,30234.30399999996,0.8437797093749999
2025-05-07,1152456.2906989902,975881.9832432494,-227242.9,-518911.61360000004,0.9487
2025-05-08,1103311.742863955,774112.2988164627,160685.39,-88066.3222,0.9487
2025-05-09,1097013.6186694044,748425.4071383922,611232.33,533431.6125999999,0.84377970625
2025-05-10,973963.7576603851,961111.7494801919,573505.35,507938.9502599999,1.0681099
2025-05-11,1056319.793724759,1150201.777261277,448743.01,367468.706,0.9487
2025-05-12,947584.3250525538,1128743.3529622017,571893.45,563275.8035999999,0.9487
2025-05-13,1226512.0166662529,1648006.1870862222,741902.7,711470.5356599999,1.0681099
2025-05-14,1192220.8269667705,1504972.329444444,744725.99,663265.5780000001,0.9487
2025-05-15,1465266.8578956658,1317801.073720178,858904.08,764904.5944,0.9487
2025-05-16,1238078.514303631,1740409.1163379156,616823.36,459701.12639999995,1.2299599
2025-05-17,2291471.8276991243,2900857.145286839,156934.61,-343155.7148,0.9487
2025-05-18,1595412.4981022126,1983653.4093868886,381589.68,-62017.00800000003,1.2299599
2025-05-19,1163786.819534268,1032161.3703672539,782366.06,631566.975,0.9487
2025-05-20,1474400.9255950518,1305232.0167650331,709826.79,608096.9884,0.9487
2025-05-21,1468669.8410113705,2500867.241841262,543988.49,276471.3439999999,1.09935
2025-05-22,1841968.3118625362,2518003.442104915,1002456.8,463136.69200000004,1.09935
2025-05-23,1091126.6544335876,816252.9839174269,348251.88,163762.9658,0.9487
2025-05-24,1300544.4160420855,1644790.1163147253,290735.41,64892.65900000001,0.9487
2025-05-25,1221931.181864431,1798865.5247706657,252350.29,38986.892799999994,0.9487
2025-05-26,795381.6663121281,854226.4226877274,418276.75,309149.04659999994,1.125039609375
2025-05-27,647023.816184447,953717.0095187221,329964.09,298861.1744,0.9487
2025-05-28,979106.1038068224,999527.7303571327,403375.11,271565.55248,1.3806099
2025-05-29,1110708.3845501759,1066075.917713651,393744.48,252478.02899999998,1.2299599
2025-05-30,1689897.0956222417,1328709.3806868119,623429.77,118537.242,1.2299599
2025-05-31,718496.0423040264,759530.0900052404,147275.22,23062.46,0.9487
2025-06-01,443802.0469710581,485172.64588188427,320941.78,306271.11404,0.9487
2025-06-02,694626.7344968478,851367.8494063516,108213.99,36626.386,0.9487
